Project,BugID,File,Line,Rule,Code_Snippet,Description
Math,1,src/main/java/org/apache/commons/math3/linear/LUDecomposition.java,145,UnusedAssignment,double tmp = 0;,The initializer for variable 'tmp' is never used (overwritten on line 149)
Math,1,src/main/java/org/apache/commons/math3/ml/clustering/FuzzyKMeansClusterer.java,303,UnusedAssignment,double difference = 0.0;,The initializer for variable 'difference' is never used (overwritten on line 309)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/gradient/NonLinearConjugateGradientOptimizer.java,328,UnusedAssignment,double yB = yA;,The initializer for variable 'yB' is never used (overwritten on line 331)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,388,UnusedAssignment,double crvmin = Double.NaN;,The initializer for variable 'crvmin' is never used (overwritten on line 488)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,432,UnusedAssignment,double scaden = ZERO;,The initializer for variable 'scaden' is never used (overwritten on lines 760 and 891)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,433,UnusedAssignment,double biglsq = ZERO;,The initializer for variable 'biglsq' is never used (overwritten on lines 761 and 892)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,535,UnusedAssignment,state = 650; break;,The value assigned to variable 'state' is never used (overwritten on line 540)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,1358,UnusedAssignment,double vlag = Double.NaN;,The initializer for variable 'vlag' is never used (overwritten on lines 1361 and 1383)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,1810,UnusedAssignment,double dsq = Double.NaN;,The initializer for variable 'dsq' is never used (overwritten on line 2210)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,1811,UnusedAssignment,double crvmin = Double.NaN;,The initializer for variable 'crvmin' is never used (overwritten on line 1860)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,1818,UnusedAssignment,int nact = 0;,The initializer for variable 'nact' is never used (overwritten on line 1841)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,1821,UnusedAssignment,"double temp = 0, xsav = 0, xsum = 0, angbd = 0, dredg = 0, sredg = 0;","The initializer for variable 'temp' is never used (overwritten on lines 1925, 2055, 2147, 2166 and 2171)"
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,1821,UnusedAssignment,"double temp = 0, xsav = 0, xsum = 0, angbd = 0, dredg = 0, sredg = 0;",The initializer for variable 'xsum' is never used (overwritten on line 1943)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,1823,UnusedAssignment,"double resid = 0, delsq = 0, ggsav = 0, tempa = 0, tempb = 0,",The initializer for variable 'resid' is never used (overwritten on line 1910)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,1823,UnusedAssignment,"double resid = 0, delsq = 0, ggsav = 0, tempa = 0, tempb = 0,",The initializer for variable 'delsq' is never used (overwritten on line 1858)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,1823,UnusedAssignment,"double resid = 0, delsq = 0, ggsav = 0, tempa = 0, tempb = 0,",The initializer for variable 'tempa' is never used (overwritten on line 2078)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,1823,UnusedAssignment,"double resid = 0, delsq = 0, ggsav = 0, tempa = 0, tempb = 0,",The initializer for variable 'tempb' is never used (overwritten on line 2079)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,1824,UnusedAssignment,"redmax = 0, dredsq = 0, redsav = 0, gredsq = 0, rednew = 0;",The initializer for variable 'redmax' is never used (overwritten on line 2140)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,1824,UnusedAssignment,"redmax = 0, dredsq = 0, redsav = 0, gredsq = 0, rednew = 0;",The initializer for variable 'redsav' is never used (overwritten on line 2142)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,1824,UnusedAssignment,"redmax = 0, dredsq = 0, redsav = 0, gredsq = 0, rednew = 0;",The initializer for variable 'rednew' is never used (overwritten on line 2148)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,1826,UnusedAssignment,"double rdprev = 0, rdnext = 0, stplen = 0, stepsq = 0;",The initializer for variable 'stplen' is never used (overwritten on line 1931)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,2083,UnusedAssignment,state = 100; break;,The value assigned to variable 'state' is never used (overwritten on line 2121)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,2087,UnusedAssignment,state = 100; break;,The value assigned to variable 'state' is never used (overwritten on line 2121)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/BOBYQAOptimizer.java,2437,UnusedFormalParameter,private static void printState(int s) {,Avoid unused method parameters such as 's'.
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/PowellOptimizer.java,195,UnusedAssignment,double fX2 = 0;,The initializer for variable 'fX2' is never used (overwritten on lines 203 and 243)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/scalar/noderiv/PowellOptimizer.java,198,UnusedAssignment,double alphaMin = 0;,The initializer for variable 'alphaMin' is never used (overwritten on lines 207 and 255)
Math,1,src/main/java/org/apache/commons/math3/optim/nonlinear/vector/jacobian/LevenbergMarquardtOptimizer.java,411,UnusedAssignment,currentObjective = oldObj;,The value assigned to variable 'currentObjective' is never used (overwritten on line 433)
Math,1,src/main/java/org/apache/commons/math3/optim/univariate/BrentOptimizer.java,162,UnusedAssignment,double p = 0;,The initializer for variable 'p' is never used (overwritten on line 170)
Math,1,src/main/java/org/apache/commons/math3/optim/univariate/BrentOptimizer.java,163,UnusedAssignment,double q = 0;,The initializer for variable 'q' is never used (overwritten on line 169)
Math,1,src/main/java/org/apache/commons/math3/optim/univariate/BrentOptimizer.java,164,UnusedAssignment,double r = 0;,The initializer for variable 'r' is never used (overwritten on line 168)
Math,1,src/main/java/org/apache/commons/math3/optim/univariate/BrentOptimizer.java,165,UnusedAssignment,double u = 0;,"The initializer for variable 'u' is never used (overwritten on lines 187, 219, 221 and 224)"
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,393,UnusedAssignment,double crvmin = Double.NaN;,The initializer for variable 'crvmin' is never used (overwritten on line 493)
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,437,UnusedAssignment,double scaden = ZERO;,The initializer for variable 'scaden' is never used (overwritten on lines 765 and 896)
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,438,UnusedAssignment,double biglsq = ZERO;,The initializer for variable 'biglsq' is never used (overwritten on lines 766 and 897)
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,540,UnusedAssignment,state = 650; break;,The value assigned to variable 'state' is never used (overwritten on line 545)
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,1363,UnusedAssignment,double vlag = Double.NaN;,The initializer for variable 'vlag' is never used (overwritten on lines 1366 and 1388)
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,1815,UnusedAssignment,double dsq = Double.NaN;,The initializer for variable 'dsq' is never used (overwritten on line 2215)
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,1816,UnusedAssignment,double crvmin = Double.NaN;,The initializer for variable 'crvmin' is never used (overwritten on line 1865)
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,1823,UnusedAssignment,int nact = 0;,The initializer for variable 'nact' is never used (overwritten on line 1846)
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,1826,UnusedAssignment,"double temp = 0, xsav = 0, xsum = 0, angbd = 0, dredg = 0, sredg = 0;","The initializer for variable 'temp' is never used (overwritten on lines 1930, 2060, 2152, 2171 and 2176)"
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,1826,UnusedAssignment,"double temp = 0, xsav = 0, xsum = 0, angbd = 0, dredg = 0, sredg = 0;",The initializer for variable 'xsum' is never used (overwritten on line 1948)
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,1828,UnusedAssignment,"double resid = 0, delsq = 0, ggsav = 0, tempa = 0, tempb = 0,",The initializer for variable 'resid' is never used (overwritten on line 1915)
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,1828,UnusedAssignment,"double resid = 0, delsq = 0, ggsav = 0, tempa = 0, tempb = 0,",The initializer for variable 'delsq' is never used (overwritten on line 1863)
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,1828,UnusedAssignment,"double resid = 0, delsq = 0, ggsav = 0, tempa = 0, tempb = 0,",The initializer for variable 'tempa' is never used (overwritten on line 2083)
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,1828,UnusedAssignment,"double resid = 0, delsq = 0, ggsav = 0, tempa = 0, tempb = 0,",The initializer for variable 'tempb' is never used (overwritten on line 2084)
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,1829,UnusedAssignment,"redmax = 0, dredsq = 0, redsav = 0, gredsq = 0, rednew = 0;",The initializer for variable 'redmax' is never used (overwritten on line 2145)
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,1829,UnusedAssignment,"redmax = 0, dredsq = 0, redsav = 0, gredsq = 0, rednew = 0;",The initializer for variable 'redsav' is never used (overwritten on line 2147)
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,1829,UnusedAssignment,"redmax = 0, dredsq = 0, redsav = 0, gredsq = 0, rednew = 0;",The initializer for variable 'rednew' is never used (overwritten on line 2153)
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,1831,UnusedAssignment,"double rdprev = 0, rdnext = 0, stplen = 0, stepsq = 0;",The initializer for variable 'stplen' is never used (overwritten on line 1936)
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,2088,UnusedAssignment,state = 100; break;,The value assigned to variable 'state' is never used (overwritten on line 2126)
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,2092,UnusedAssignment,state = 100; break;,The value assigned to variable 'state' is never used (overwritten on line 2126)
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/BOBYQAOptimizer.java,2442,UnusedFormalParameter,private static void printState(int s) {,Avoid unused method parameters such as 's'.
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/PowellOptimizer.java,185,UnusedAssignment,double fX2 = 0;,The initializer for variable 'fX2' is never used (overwritten on lines 193 and 233)
Math,1,src/main/java/org/apache/commons/math3/optimization/direct/PowellOptimizer.java,188,UnusedAssignment,double alphaMin = 0;,The initializer for variable 'alphaMin' is never used (overwritten on lines 197 and 245)
Math,1,src/main/java/org/apache/commons/math3/optimization/general/LevenbergMarquardtOptimizer.java,400,UnusedAssignment,currentObjective = oldObj;,The value assigned to variable 'currentObjective' is never used (overwritten on line 422)
Math,1,src/main/java/org/apache/commons/math3/optimization/general/NonLinearConjugateGradientOptimizer.java,252,UnusedAssignment,double yB = yA;,The initializer for variable 'yB' is never used (overwritten on line 255)
Math,1,src/main/java/org/apache/commons/math3/optimization/univariate/BrentOptimizer.java,164,UnusedAssignment,double p = 0;,The initializer for variable 'p' is never used (overwritten on line 172)
Math,1,src/main/java/org/apache/commons/math3/optimization/univariate/BrentOptimizer.java,165,UnusedAssignment,double q = 0;,The initializer for variable 'q' is never used (overwritten on line 171)
Math,1,src/main/java/org/apache/commons/math3/optimization/univariate/BrentOptimizer.java,166,UnusedAssignment,double r = 0;,The initializer for variable 'r' is never used (overwritten on line 170)
Math,1,src/main/java/org/apache/commons/math3/optimization/univariate/BrentOptimizer.java,167,UnusedAssignment,double u = 0;,"The initializer for variable 'u' is never used (overwritten on lines 189, 221, 223 and 226)"
Math,1,src/main/java/org/apache/commons/math3/random/EmpiricalDistribution.java,353,UnusedAssignment,String str = null;,The initializer for variable 'str' is never used (overwritten on line 355)
Math,1,src/main/java/org/apache/commons/math3/random/EmpiricalDistribution.java,354,UnusedAssignment,double val = 0.0d;,The initializer for variable 'val' is never used (overwritten on line 356)
Math,1,src/main/java/org/apache/commons/math3/random/EmpiricalDistribution.java,368,UnusedAssignment,String str = null;,The initializer for variable 'str' is never used (overwritten on line 371)
Math,1,src/main/java/org/apache/commons/math3/random/EmpiricalDistribution.java,369,UnusedAssignment,double val = 0.0;,The initializer for variable 'val' is never used (overwritten on line 372)
Math,1,src/main/java/org/apache/commons/math3/random/RandomDataGenerator.java,283,UnusedAssignment,MessageDigest alg = null;,The initializer for variable 'alg' is never used (overwritten on line 285)
Math,1,src/main/java/org/apache/commons/math3/random/SobolSequenceGenerator.java,205,UnusedAssignment,String line = null;,The initializer for variable 'line' is never used (overwritten on line 206)
Math,1,src/main/java/org/apache/commons/math3/random/ValueServer.java,295,UnusedAssignment,filePointer = null;,The value assigned to field 'filePointer' is never used (overwritten on line 300)
Math,1,src/main/java/org/apache/commons/math3/random/ValueServer.java,411,UnusedAssignment,String str = null;,The initializer for variable 'str' is never used (overwritten on lines 415 and 419)
Math,1,src/main/java/org/apache/commons/math3/stat/StatUtils.java,754,UnusedAssignment,double diff = 0d;,The initializer for variable 'diff' is never used (overwritten on line 763)
Math,1,src/main/java/org/apache/commons/math3/stat/descriptive/moment/SemiVariance.java,276,UnusedAssignment,double dev = 0.0;,The initializer for variable 'dev' is never used (overwritten on line 280)
Math,1,src/main/java/org/apache/commons/math3/stat/descriptive/moment/Variance.java,413,UnusedAssignment,double dev = 0.0;,The initializer for variable 'dev' is never used (overwritten on line 416)
Math,1,src/main/java/org/apache/commons/math3/stat/descriptive/moment/Variance.java,516,UnusedAssignment,double dev = 0.0;,The initializer for variable 'dev' is never used (overwritten on line 519)
Math,1,src/main/java/org/apache/commons/math3/stat/inference/ChiSquareTest.java,266,UnusedAssignment,double expected = 0.0d;,The initializer for variable 'expected' is never used (overwritten on line 269)
Math,1,src/main/java/org/apache/commons/math3/stat/inference/ChiSquareTest.java,428,UnusedAssignment,boolean unequalCounts = false;,The initializer for variable 'unequalCounts' is never used (overwritten on line 439)
Math,1,src/main/java/org/apache/commons/math3/stat/inference/ChiSquareTest.java,445,UnusedAssignment,double dev = 0.0d;,The initializer for variable 'dev' is never used (overwritten on lines 455 and 457)
Math,1,src/main/java/org/apache/commons/math3/stat/inference/ChiSquareTest.java,446,UnusedAssignment,double obs1 = 0.0d;,The initializer for variable 'obs1' is never used (overwritten on line 452)
Math,1,src/main/java/org/apache/commons/math3/stat/inference/ChiSquareTest.java,447,UnusedAssignment,double obs2 = 0.0d;,The initializer for variable 'obs2' is never used (overwritten on line 453)
Math,1,src/main/java/org/apache/commons/math3/stat/regression/MillerUpdatingRegression.java,510,UnusedAssignment,double total = 0;,The initializer for variable 'total' is never used (overwritten on lines 518 and 520)
Math,1,src/main/java/org/apache/commons/math3/stat/regression/MillerUpdatingRegression.java,549,UnusedAssignment,int pos1 = -1;,The initializer for variable 'pos1' is never used (overwritten on line 557)
Math,1,src/main/java/org/apache/commons/math3/stat/regression/MillerUpdatingRegression.java,550,UnusedAssignment,int pos2 = -1;,The initializer for variable 'pos2' is never used (overwritten on line 558)
Math,1,src/main/java/org/apache/commons/math3/stat/regression/MillerUpdatingRegression.java,551,UnusedAssignment,double total = 0.0;,The initializer for variable 'total' is never used (overwritten on line 559)
Math,1,src/main/java/org/apache/commons/math3/stat/regression/MillerUpdatingRegression.java,709,UnusedAssignment,int count = 0;,The initializer for variable 'count' is never used (overwritten on lines 713 and 717)
Math,1,src/main/java/org/apache/commons/math3/util/FastMath.java,1188,UnusedAssignment,double xb = xa - x + 1.0;,The initializer for variable 'xb' is never used (overwritten on line 1193)
Math,1,src/main/java/org/apache/commons/math3/util/FastMath.java,1243,UnusedAssignment,double lnza = 0.0;,The initializer for variable 'lnza' is never used (overwritten on lines 1294 and 1299)
Math,1,src/main/java/org/apache/commons/math3/util/FastMath.java,1931,UnusedAssignment,a = b = c = d = 0.0;,The value assigned to variable 'c' is never used (overwritten on line 1934)
Math,1,src/main/java/org/apache/commons/math3/util/FastMath.java,1931,UnusedAssignment,a = b = c = d = 0.0;,The value assigned to variable 'd' is never used (overwritten on line 1935)
Math,1,src/main/java/org/apache/commons/math3/util/ResizableDoubleArray.java,692,UnusedAssignment,int newSize = 0;,The initializer for variable 'newSize' is never used (overwritten on lines 694 and 696)
Math,1,src/main/java/org/apache/commons/math3/util/TransformerMap.java,42,UnusedAssignment,private NumberTransformer defaultTransformer = null;,The field initializer for 'defaultTransformer' is never used (overwritten on line 54)
Math,1,src/main/java/org/apache/commons/math3/util/TransformerMap.java,47,UnusedAssignment,"private Map<Class<?>, NumberTransformer> map = null;",The field initializer for 'map' is never used (overwritten on line 53)
Mockito,1,src/org/mockito/internal/configuration/injection/ConstructorInjection.java,40,UnusedPrivateField,private ConstructorArgumentResolver argResolver;,Avoid unused private fields such as 'argResolver'.
Mockito,1,src/org/mockito/internal/handler/MockHandlerImpl.java,39,UnusedAssignment,MatchersBinder matchersBinder = new MatchersBinder();,The field initializer for 'matchersBinder' is never used (overwritten on line 47)
Mockito,1,src/org/mockito/internal/handler/MockHandlerImpl.java,40,UnusedAssignment,MockingProgress mockingProgress = new ThreadSafeMockingProgress();,The field initializer for 'mockingProgress' is never used (overwritten on line 46)
Mockito,1,src/org/mockito/internal/invocation/InvocationMatcher.java,122,UnusedLocalVariable,int indexOfVararg = invocation.getRawArguments().length - 1;,Avoid unused local variables such as 'indexOfVararg'.
Mockito,1,src/org/mockito/internal/stubbing/answers/AnswersValidator.java,51,UnusedFormalParameter,"private void validateMockingConcreteClass(CallsRealMethods answer, MethodInfo methodInfo) {",Avoid unused method parameters such as 'answer'.
Mockito,1,src/org/mockito/internal/stubbing/answers/AnswersValidator.java,57,UnusedFormalParameter,"private void validateDoNothing(DoesNothing answer, MethodInfo methodInfo) {",Avoid unused method parameters such as 'answer'.
Mockito,1,src/org/mockito/internal/stubbing/answers/ReturnsArgumentAt.java,56,UnusedFormalParameter,private int argumentIndexOf(InvocationOnMock invocation) {,Avoid unused method parameters such as 'invocation'.
Mockito,1,src/org/mockito/internal/stubbing/defaultanswers/ForwardsInvocations.java,26,UnusedAssignment,private Object delegatedObject = null ;,The field initializer for 'delegatedObject' is never used (overwritten on line 29)
Mockito,1,src/org/mockito/internal/util/reflection/LenientCopyTool.java,23,UnusedFormalParameter,"private <T> void copy(T from, T to, Class fromClazz, Class toClass) {",Avoid unused method parameters such as 'toClass'.
Time,1,src/main/java/org/joda/time/DateTimeZone.java,285,UnusedAssignment,int offset = 0;,The initializer for variable 'offset' is never used (overwritten on line 293)
Time,1,src/main/java/org/joda/time/chrono/BuddhistChronology.java,227,UnusedAssignment,field = fields.yearOfEra;,The value assigned to variable 'field' is never used (overwritten on line 232)
Time,1,src/main/java/org/joda/time/convert/CalendarConverter.java,72,UnusedAssignment,DateTimeZone zone = null;,The initializer for variable 'zone' is never used (overwritten on lines 74 and 77)
Time,1,src/main/java/org/joda/time/convert/StringConverter.java,129,UnusedAssignment,"long millis = 0, seconds = 0;","The initializer for variable 'seconds' is never used (overwritten on lines 132, 139 and 141)"
Time,1,src/main/java/org/joda/time/convert/StringConverter.java,203,UnusedAssignment,"long startInstant = 0, endInstant = 0;",The initializer for variable 'endInstant' is never used (overwritten on lines 225 and 228)
Time,1,src/main/java/org/joda/time/format/DateTimeFormat.java,694,UnusedAssignment,DateTimeFormatter formatter = null;,The initializer for variable 'formatter' is never used (overwritten on line 696)
Time,1,src/main/java/org/joda/time/format/DateTimeFormat.java,742,UnusedAssignment,DateTimeFormatter f = null;,The initializer for variable 'f' is never used (overwritten on line 744)
Time,1,src/main/java/org/joda/time/format/DateTimeFormat.java,850,UnusedAssignment,DateTimeFormatter f = null;,The initializer for variable 'f' is never used (overwritten on line 852)
Time,1,src/main/java/org/joda/time/format/DateTimeFormatterBuilder.java,1830,UnusedAssignment,Set<String> validValues = null;,The initializer for variable 'validValues' is never used (overwritten on lines 1840 and 1869)
Time,1,src/main/java/org/joda/time/format/DateTimeFormatterBuilder.java,1831,UnusedAssignment,int maxLength = 0;,The initializer for variable 'maxLength' is never used (overwritten on lines 1848 and 1870)
Time,1,src/main/java/org/joda/time/format/DateTimeFormatterBuilder.java,2423,UnusedAssignment,limit--;,The updated value of variable 'limit' is never used
Time,1,src/main/java/org/joda/time/format/ISODateTimeFormat.java,285,UnusedFormalParameter,boolean strictISO) {,Avoid unused method parameters such as 'strictISO'.
Time,1,src/main/java/org/joda/time/tz/DateTimeZoneBuilder.java,346,UnusedAssignment,int saveMillis = 0;,The initializer for variable 'saveMillis' is never used (overwritten on line 357)
